sat,tothrs,colgpa,athlete,hsize,hsrank,hsperc,female
880,46,3.0799999,0,2.55,98,38.43137,1
860,65,2.5999999,0,2.52,84,33.333328,0
960,13,1.46,0,1.58,10,6.329114,0
890,17,1.88,0,1.58,9,5.6962032,0
840,18,1.77,0,1.58,111,70.253166,0
960,19,2.78,0,.2,7,35,0
1040,45,2.55,0,.34,8,23.529409,0
870,52,1.75,0,.34,6,17.64706,1
820,17,1.9400001,0,1.58,57,36.075951,0
1060,13,2.3,0,.31,19,61.290321,0
1120,90,3.8699999,0,3.1700001,2,.63091481,1
1010,13,1.15,0,2.1199999,63,29.71698,0
930,41,2.3099999,0,2.1099999,38,18.00948,0
1050,17,3.5799999,0,2.1199999,15,7.0754719,1
910,14,2.3499999,0,2.1199999,50,23.584909,0
1150,75,3.0599999,0,2.0899999,24,11.48325,0
1200,15,3.5999999,0,2.1199999,18,8.4905663,1
970,16,2.5599999,0,2.1199999,41,19.339621,1
930,19,2.73,0,2.1199999,35,16.50943,1
1050,114,2.0599999,0,2,34,17,0
1250,17,3,0,2.1199999,25,11.79245,0
1050,14,2.5,0,2.1199999,35,16.50943,1
1160,79,1.64,0,3.1099999,15,4.8231511,0
1290,42,3.04,0,3.45,36,10.43478,0
1010,44,1.8099999,0,3.4000001,115,33.823528,0
920,52,2.4400001,0,3.45,55,15.94203,0
1030,15,2.8,0,3.6500001,34,9.3150682,0
830,55,2.03,0,3.3499999,172,51.343281,0
1170,29,2.48,0,3.45,46,13.33333,0
860,50,1.92,0,3.45,117,33.91304,0
870,54,3.27,0,3.45,28,8.115942,1
1190,86,3.72,0,3.1700001,4,1.26183,0
990,18,2.8299999,0,3.6500001,20,5.4794521,0
920,42,2.1099999,0,1.8099999,27,14.91713,1
1230,52,3.9200001,0,1.59,4,2.515723,0
940,17,2.4100001,0,1.95,24,12.30769,1
910,17,3.23,0,1.99,11,5.527638,1
950,55,2.0999999,0,1.59,7,4.4025159,0
1020,49,3.1600001,0,1.59,14,8.8050318,0
880,45,2.8,0,1.59,33,20.754721,1
990,14,1.42,0,2.05,71,34.634151,0
1110,43,2.6199999,0,1.59,11,6.9182391,0
1100,17,3.8199999,0,1.95,3,1.538462,1
1190,107,3.3299999,0,1.67,1,.59880239,1
860,13,1.15,0,1.95,95,48.717949,0
880,89,2.53,0,1.67,6,3.592814,1
830,18,1.9400001,0,.87,15,17.241381,0
1020,17,.69999999,0,.87,8,9.1954021,0
850,73,2.3399999,0,1.12,6,5.3571429,1
1290,35,3.3099999,0,.75999999,1,1.315789,0
740,18,2.6099999,0,.87,43,49.425289,0
1180,81,3.02,0,1.01,2,1.980198,1
1110,16,4,0,1.21,1,.82644629,0
910,84,2.3800001,0,1.01,6,5.9405942,1
770,114,2.9200001,0,.99000001,11,11.11111,1
740,110,2.5999999,0,.99000001,20,20.202021,1
1050,90,2.21,0,.99000001,19,19.191919,0
1030,45,3.2,0,.93000001,2,2.150538,0
1000,41,2.0899999,0,.93000001,10,10.75269,0
1060,14,3.1400001,0,3.3199999,44,13.25301,0
1020,14,2.4200001,0,3.3199999,83,25,0
1030,14,2.21,0,3.3199999,94,28.31325,0
960,10,2.2,0,3.3199999,76,22.891569,0
1120,11,2.9000001,0,.30000001,5,16.66667,0
1030,17,3.1700001,0,3.3199999,14,4.216867,1
960,17,3.5799999,0,3.5,30,8.5714283,0
1430,47,2.4200001,0,3.1300001,40,12.77955,0
1100,114,2.74,0,3.22,25,7.7639751,1
1070,12,2.5,0,3.3199999,95,28.61446,0
990,16,1.9299999,0,3.3199999,29,8.7349396,1
1130,46,3.3399999,1,3.1300001,10,3.1948881,0
1170,12,1.83,0,3.3199999,82,24.698799,0
1170,14,1.85,0,3.5,105,30,0
1040,116,2.5999999,0,3.22,14,4.347826,0
1290,64,4,0,2.7,2,.74074072,0
1250,83,2.6300001,0,2.7,35,12.96296,0
1260,47,3.6099999,0,3.1300001,8,2.5559111,0
1040,32,3.21,0,3.21,40,12.46106,0
910,38,1.9400001,0,3.1300001,72,23.003189,1
1020,33,2.51,0,3.1300001,20,6.3897762,1
810,121,2.52,0,3.22,63,19.56522,1
1010,116,2.6700001,0,3.22,47,14.59627,0
990,112,2.8299999,0,3.22,11,3.4161489,0
1020,71,2.3599999,0,2.7,29,10.74074,1
990,21,3.3299999,0,3.1300001,16,5.1118212,0
1210,41,2.73,0,3.1300001,25,7.9872198,1
890,45,1.62,0,3.1300001,65,20.766769,0
1170,118,3.9400001,0,3.23,2,.61919498,1
1390,51,4,0,3.1300001,2,.63897759,0
1180,15,3.2,0,3.3199999,17,5.120482,0
1030,14,2.9200001,0,3.3199999,35,10.54217,1
1020,15,1.8,0,3.3199999,63,18.975901,0
940,16,3.1800001,0,3.3199999,66,19.87952,0
1050,59,2.03,0,2.7,50,18.51852,0
1210,54,2.8699999,0,3.24,18,5.5555549,0
1170,88,3.29,0,1.26,11,8.7301588,0
1150,52,1.71,0,1.33,19,14.28571,1
1210,119,3.1600001,0,1.26,8,6.349206,1
1050,45,2.3499999,0,1.33,39,29.323311,0
1040,15,2.4000001,0,1.53,49,32.026138,0
1060,17,1.52,0,1.42,30,21.12676,0
1060,123,2.78,0,1.26,16,12.69841,0
830,14,2.28,0,1.65,21,12.72727,0
810,72,3,0,.12,1,8.333333,1
800,96,2.21,0,.1,3,30,0
960,15,2.3299999,0,1.64,82,50,0
820,90,1.86,0,1.51,31,20.5298,1
940,12,1.66,0,3.75,60,16,1
1020,40,2.8,0,4.0300002,23,5.7071962,0
1070,14,2.4200001,0,3.75,4,1.066667,1
1130,54,2.51,0,4.0300002,13,3.225806,0
820,59,1.72,0,4.3000002,25,5.8139529,0
880,15,.52999997,0,3.75,89,23.73333,0
850,12,.57999998,0,3.75,56,14.93333,1
840,72,2.02,0,4.3000002,106,24.651159,0
790,51,2.0699999,0,1.22,63,51.639339,1
1110,63,2.47,0,.66000003,8,12.12121,1
1070,48,2.75,0,1.21,17,14.04959,0
1020,37,2.4300001,0,1.22,55,45.08197,0
1080,83,2.4300001,0,.66000003,43,65.151512,0
750,12,.66000003,0,.66000003,50,75.757584,0
920,13,3.3,0,1.08,19,17.59259,1
940,82,2.1500001,0,.66000003,37,56.060612,0
920,110,3.29,0,.74000001,5,6.7567568,1
1030,45,2.75,0,1.22,20,16.39344,1
810,74,3,0,.66000003,22,33.333328,1
1110,17,3.4100001,0,1.08,4,3.7037041,0
950,38,1.39,0,1.22,96,78.688522,0
1260,12,3.75,0,1.08,16,14.81481,0
870,118,2.8399999,0,.74000001,34,45.94595,1
1020,76,3.6099999,0,.66000003,14,21.21212,1
860,16,2,0,1.08,22,20.370371,1
1150,76,2.8599999,0,.66000003,12,18.18182,0
860,72,2.7,1,.66000003,21,31.81818,0
820,40,1.65,0,1.22,82,67.213112,0
890,94,2.77,0,.64999998,41,63.07692,0
1310,52,4,0,1.22,1,.81967211,0
1400,83,3.96,0,.66000003,4,6.060606,0
880,45,2.3499999,0,1.22,53,43.442619,1
990,15,2.6600001,0,1.08,30,27.777781,1
1010,114,3.55,0,.74000001,1,1.351351,1
1080,46,3.6700001,0,1.22,13,10.65574,0
1090,46,3.23,0,1.22,37,30.327869,1
840,15,3,0,1.08,48,44.444439,0
1160,49,2,0,1.22,38,31.147539,0
960,14,2.8499999,0,1.08,32,29.629629,1
1090,52,2.55,0,1.22,24,19.672131,0
900,80,2.75,0,.43000001,5,11.62791,1
960,79,2.3599999,0,.43000001,10,23.25581,1
950,115,2.4100001,0,.51999998,19,36.53846,1
1010,65,1.89,0,.54000002,43,79.629631,0
910,79,2.6900001,0,.43000001,6,13.95349,0
730,101,2.4200001,0,.37,17,45.94595,0
1180,17,3.8199999,0,2.75,8,2.909091,0
930,15,2.26,0,2.95,50,16.94915,0
1210,53,3.49,0,2.3900001,1,.41841,0
1320,24,1.41,0,2.3099999,63,27.27273,0
950,117,2.6800001,0,2.3299999,14,6.008584,1
1040,81,2.02,0,2.3299999,27,11.58798,0
1080,117,2.8699999,0,2.3299999,23,9.8712444,0
1270,111,3.28,0,2.3299999,2,.85836911,1
910,113,2.02,0,.81999999,4,4.8780489,0
1350,49,3.6900001,0,.83999997,1,1.1904759,0
800,46,2.1900001,0,.83999997,2,2.3809519,1
1110,17,3.1700001,0,.74000001,1,1.351351,0
1080,17,3.8199999,0,.74000001,2,2.702703,1
1230,12,3,0,.74000001,6,8.1081095,0
1000,42,1.88,0,.62,4,6.4516129,0
1000,118,2.5999999,0,.52999997,12,22.64151,0
1120,17,3.23,0,1.8,8,4.4444451,0
1080,19,3.1500001,0,1.8,22,12.22222,0
890,98,1.9299999,0,1.83,23,12.56831,0
830,13,2.3800001,0,1.7,121,71.176468,1
940,122,2.6900001,0,1.83,2,1.092896,1
870,52,1.5700001,0,1.6,16,10,0
790,13,1.6900001,0,1.7,31,18.235291,1
920,15,1.6,0,1.8,46,25.555559,0
1190,46,3,0,1.6,3,1.875,0
910,18,2.72,0,1.8,37,20.555559,0
1070,50,1.96,0,1.6,38,23.75,1
860,14,2.5699999,0,1.85,29,15.67568,0
880,18,2.8299999,0,1.6,27,16.875,0
990,96,1.8099999,0,1.83,16,8.7431698,0
1010,50,2.3399999,0,1.5700001,25,15.92357,0
980,73,2.3399999,0,1.55,8,5.1612902,1
930,97,2,0,1.55,29,18.709681,1
1060,48,2.95,0,1.5700001,7,4.4585991,1
1340,116,3.8299999,0,1.55,1,.64516127,0
860,18,3.05,0,1.5599999,54,34.615379,0
940,72,2.7,0,1.55,9,5.8064518,1
1120,78,2.8399999,0,1.55,37,23.87097,0
1140,17,3.9400001,0,1.5599999,1,.64102572,1
940,68,2.1099999,0,1.55,18,11.6129,0
930,72,2.25,0,1.4,39,27.85714,1
890,92,2.72,0,1.6799999,21,12.5,0
1150,59,3.27,0,1.62,45,27.777781,0
1000,18,2.1600001,0,1.5599999,29,18.589741,0
1040,49,2.8900001,0,1.65,8,4.848485,0
700,68,2.3599999,0,1.55,70,45.161289,0
920,18,2.6600001,0,6.98,75,10.74499,1
1040,93,2.45,0,1.55,12,7.7419348,1
1040,15,2.9300001,0,1.5599999,16,10.25641,0
1000,12,2.75,0,2.8399999,35,12.32394,0
920,14,2.78,0,2.6300001,107,40.68441,1
870,17,2.23,0,2.3399999,45,19.23077,1
980,13,3.0699999,0,2.73,40,14.65201,0
1090,12,2.5,0,2.3399999,33,14.10256,0
1140,46,2.1500001,0,2.8699999,39,13.58885,0
1050,45,1.95,0,2.5699999,95,36.964981,0
810,51,2.3099999,0,2.5699999,76,29.571989,1
1050,47,3.0999999,0,2.5699999,30,11.67315,1
890,16,1.4299999,0,2.3399999,88,37.606838,0
850,48,2.8299999,0,2.5699999,46,17.89883,1
1100,17,3.6400001,0,2.3399999,30,12.82051,0
980,111,2.5799999,0,2.5699999,31,12.06226,0
920,16,1.87,0,2.3399999,46,19.658119,0
970,38,2.26,0,2.5699999,45,17.509729,0
890,48,2.6600001,0,2.5699999,36,14.00778,1
1020,16,4,0,2.3399999,1,.4273504,1
830,20,2.5,0,2.5699999,122,47.470821,1
1020,14,.63999999,0,2.3399999,46,19.658119,0
1070,14,3.1400001,0,2.3399999,36,15.38461,0
920,16,2.3099999,0,2.3399999,44,18.803419,1
1030,17,1.64,0,2.3399999,15,6.4102559,1
880,125,3.3699999,0,2.5699999,4,1.55642,0
1020,18,3.4400001,0,2.3399999,7,2.9914529,1
1130,17,.94,0,2.3399999,13,5.5555549,0
970,17,2.29,0,2.3399999,24,10.25641,1
1320,14,3.8499999,0,2.3399999,3,1.282051,0
780,73,3.47,0,2.5699999,6,2.33463,0
1130,14,0,0,2.3399999,88,37.606838,0
820,19,2.3099999,0,2.3399999,148,63.24786,0
1190,99,2.74,0,2.5699999,11,4.2801561,0
800,111,2.6099999,0,2.5699999,42,16.342409,1
850,87,2.79,0,2.22,22,9.9099102,1
990,84,3.72,0,2.22,11,4.9549551,1
940,84,2.5999999,0,2.22,33,14.86487,1
1170,43,3.48,0,2.5699999,6,2.33463,1
960,81,2.49,0,2.22,36,16.216221,0
760,12,2.25,0,2.3399999,36,15.38461,1
1140,118,2.78,0,2.5699999,5,1.9455251,0
1140,75,3.1199999,0,2.22,20,9.0090094,0
880,18,1.9400001,0,2.3399999,21,8.9743586,1
860,127,1.79,0,2.5699999,66,25.680929,1
1020,18,2.1600001,0,2.3399999,26,11.11111,0
1150,75,2.2,0,2.22,18,8.1081095,0
1100,56,2.78,0,2.5699999,35,13.61868,1
1050,53,3,0,2.5699999,24,9.338521,0
1190,94,2.4100001,0,2.4100001,7,2.9045639,0
960,86,2.3399999,0,2.0899999,54,25.83732,1
1140,18,1.5,0,2.3399999,25,10.68376,1
1070,17,2.76,0,2.3399999,30,12.82051,0
980,93,2.26,0,2.0899999,18,8.6124401,0
1060,15,.93000001,0,2.3399999,64,27.35043,1
870,123,2.01,0,2.28,26,11.40351,1
990,17,2.8800001,0,2.3399999,11,4.7008548,1
1000,17,3.05,0,2.3399999,41,17.52137,0
1140,17,1.58,0,2.3399999,44,18.803419,0
1150,18,1.88,0,2.3399999,35,14.95726,0
1090,14,2.4200001,0,2.3399999,25,10.68376,1
1200,79,2.6300001,0,2.0899999,4,1.9138761,1
1350,97,3.29,0,2.4100001,4,1.6597511,0
960,13,1.6900001,0,2.3399999,47,20.08547,1
1020,113,3.47,0,2.4100001,3,1.244813,0
1010,15,3.1300001,0,2.3399999,16,6.8376069,1
1030,16,3.3099999,0,2.3399999,23,9.8290596,0
960,88,2.0899999,0,2.0899999,26,12.44019,0
1160,83,2.72,0,2.0899999,14,6.698565,0
940,91,2.5,0,2.4100001,16,6.6390042,0
820,61,3.1099999,0,2,37,18.5,1
1000,16,3.1199999,0,2.3399999,34,14.52991,1
1350,17,3.23,0,2.3399999,31,13.24786,0
990,14,2.21,0,2.3399999,20,8.5470095,1
1030,17,2.4100001,0,2.3399999,29,12.39316,0
890,49,2.53,0,2,89,44.5,0
950,18,2.55,0,2.04,30,14.70588,1
1150,12,2.0799999,0,2.3399999,50,21.367519,0
1020,57,2.75,0,2,4,2,0
970,102,2.26,0,2.4100001,13,5.3941908,1
940,13,2.0699999,0,2.3399999,80,34.18803,0
1070,87,2.5999999,1,1.27,25,19.68504,0
1090,54,3.1600001,0,1.37,6,4.3795619,1
1260,49,4,0,1.37,4,2.919708,0
940,112,2.9100001,0,1.21,66,54.54546,0
1080,57,2.24,0,1.37,17,12.40876,0
1260,18,4,0,1.27,19,14.96063,0
1040,19,3.4200001,0,1.28,5,3.90625,1
1120,48,2.54,0,1.37,10,7.2992702,0
880,18,2.1099999,0,1.28,69,53.90625,0
1130,76,3.96,0,1.27,1,.78740162,0
1040,47,2.78,0,1.37,18,13.13869,0
930,53,3.52,0,1.37,7,5.109489,1
800,19,1.84,0,.86000001,6,6.9767442,0
690,115,2.5699999,1,.79000002,12,15.18987,0
800,16,2.1800001,0,1.34,5,3.731343,1
990,101,2.6700001,0,1.22,1,.81967211,1
1200,16,2.5,0,.46000001,3,6.521739,0
790,44,2,0,.41,15,36.585369,0
1210,51,2.6400001,0,.41,1,2.439024,0
1060,92,1.86,0,.44999999,23,51.111111,1
1130,17,1.8200001,0,.46000001,8,17.3913,0
1030,104,2.8399999,0,.23,9,39.13044,1
810,43,2.3399999,0,.25999999,5,19.23077,1
830,19,2.3099999,0,.34999999,20,57.14286,0
900,73,2.5,0,.2,4,20,1
970,115,2.1300001,0,.23,8,34.782612,0
1020,120,3.46,0,.22,3,13.63636,1
1090,41,2.29,0,.25999999,4,15.38461,0
1020,112,3.23,0,3.73,56,15.0134,0
1070,101,2.53,0,3.73,83,22.25201,0
980,15,3,0,4.1500001,130,31.3253,0
1090,92,2.22,0,3.73,73,19.571039,1
790,14,.85000002,0,4.1500001,156,37.590359,0
1200,108,2.8900001,0,3.73,34,9.1152811,0
1230,14,3.71,0,4.1500001,9,2.1686749,0
1220,13,3.53,0,4.1999998,4,.95238101,1
1390,98,3.5,0,3.73,5,1.340483,0
1030,11,1.27,0,4.1500001,211,50.843369,0
970,116,2.9300001,0,3.73,26,6.97051,0
1300,17,4,0,4.1500001,2,.48192769,0
910,20,2.2,0,4.1500001,246,59.277111,0
860,48,2.5,0,3.9000001,37,9.4871798,1
1220,46,2.95,0,3.9000001,27,6.9230771,0
1140,117,3,0,3.73,62,16.621981,1
1050,40,1.87,0,3.9000001,67,17.179489,0
1170,39,2.3299999,0,3.9000001,40,10.25641,0
1060,73,1.91,0,3.73,124,33.243969,0
910,47,3.02,0,3.9000001,62,15.89744,1
1000,92,3.0899999,0,4.1500001,37,8.9156628,0
980,72,2.0899999,0,4.1500001,166,40,0
1080,12,2.25,0,4.1500001,79,19.03614,0
850,102,2.26,0,3.73,64,17.15818,0
990,78,1.88,0,4.1500001,66,15.90361,0
1140,28,3.03,0,3.9000001,21,5.3846149,1
1310,45,3.1099999,0,3.9000001,18,4.6153851,1
840,17,2.47,0,4.1500001,74,17.831329,0
1320,17,2.9400001,0,4.1500001,8,1.927711,0
1030,43,1.6900001,0,3.9000001,245,62.820511,0
990,16,2.8099999,0,4.1500001,77,18.55422,0
980,122,2.3499999,0,3.73,71,19.034849,0
1010,16,2,0,4.1500001,32,7.710844,0
1050,10,3.3,0,4.1500001,106,25.54217,1
1050,41,2.24,0,3.9000001,90,23.07692,0
1120,53,2.5599999,0,3.9000001,78,20,0
810,47,2.25,0,3.9000001,70,17.948721,1
1010,52,2.5899999,0,3.9000001,49,12.5641,0
910,47,2.4000001,0,3.6500001,67,18.356159,0
810,114,2.53,0,4.0100002,57,14.21446,1
1360,74,3.02,0,4.29,4,.93240088,0
1010,18,3.1600001,0,4.1599998,4,.96153837,1
1070,88,2.01,0,4.0100002,75,18.703239,0
1090,14,3.8499999,0,4.1599998,1,.24038459,0
1190,46,2.0599999,0,3.6500001,9,2.4657531,0
1180,41,3.5599999,1,3.6500001,3,.82191777,1
1200,84,3.0799999,0,4.29,10,2.331002,1
1100,16,3.3099999,0,4.1599998,10,2.403846,1
1010,16,2,0,4.1599998,63,15.14423,1
1100,46,2.5599999,0,3.6500001,37,10.13699,0
890,80,2.4100001,0,.60000002,5,8.333333,1
820,70,1.98,0,.56999999,3,5.2631578,1
750,30,1.7,0,.54000002,5,9.2592592,0
970,34,2.1400001,0,.25999999,18,69.230766,0
820,17,2.52,0,.31999999,3,9.375,1
1050,42,2.28,0,.31,8,25.80645,0
930,11,1.09,0,.76999998,15,19.48052,0
990,47,2.55,0,.87,18,20.689659,0
1050,51,2.98,0,.34,4,11.76471,1
950,110,2.22,0,.34999999,16,45.714291,0
850,112,3.1199999,0,.34999999,8,22.85714,0
1080,47,3.3800001,0,.34,5,14.70588,0
970,16,4,0,.28999999,3,10.34483,1
910,81,2.9100001,0,.36000001,2,5.5555549,1
900,16,.68000001,0,.28999999,21,72.413803,0
870,68,2.3900001,0,.36000001,18,50,0
820,90,3.03,0,.34999999,9,25.714279,0
940,81,2.3800001,0,.36000001,9,25,1
720,75,2.05,0,1.35,21,15.55556,0
1180,66,3.3299999,0,.44,1,2.272727,1
1060,79,2.1800001,0,.34,10,29.41176,0
840,54,2.8800001,0,.28999999,2,6.8965521,1
1150,42,3.8299999,0,1.45,3,2.068965,0
990,55,1.8099999,0,1.1799999,28,23.728809,0
1130,42,2.1600001,0,1.45,8,5.517241,1
1130,80,2.9100001,0,1.1799999,6,5.0847459,0
1120,52,2.1500001,0,1.45,20,13.7931,0
770,16,1.1799999,0,1.4299999,12,8.3916082,0
960,46,2.5999999,0,1.45,13,8.965517,1
1230,18,3.3800001,0,1.4299999,3,2.0979021,0
680,49,3.75,0,.25,2,8,1
1080,60,2.9300001,0,.15000001,2,13.33333,0
1050,51,4,0,.25,1,4,1
780,59,2.0999999,0,.15000001,6,40,0
800,108,2.3599999,0,.20999999,5,23.809521,1
910,112,3.0599999,0,.20999999,1,4.7619052,1
1070,94,1.9299999,0,1.91,33,17.277491,0
920,32,1.9,0,2.54,84,33.070869,0
890,17,.94,0,2.24,140,62.5,1
820,42,2.1099999,0,2.54,40,15.74803,1
960,114,3.24,0,1.91,20,10.4712,1
930,47,1.63,0,2.54,89,35.039371,0
1120,18,2.22,0,2.1099999,66,31.279619,1
770,16,2.3099999,0,2.79,48,17.2043,1
960,119,3.52,0,1.91,7,3.664922,1
910,105,3.6900001,0,1.91,36,18.848169,0
950,120,1.97,0,1.91,40,20.94241,1
1050,46,3.5,0,2.54,33,12.99213,0
880,46,1.9299999,0,2.54,127,50,0
970,16,2.1800001,0,2.1099999,40,18.95735,1
850,48,1.85,0,2.54,99,38.976379,0
810,78,2.8699999,0,1.9299999,12,6.217617,1
930,73,2.4200001,0,1.72,10,5.8139529,1
900,79,2.5,0,2.53,36,14.22925,1
1320,15,2.0599999,0,2.8699999,26,9.0592337,0
1090,80,3.1600001,0,2.53,7,2.766798,1
970,18,2.05,0,2.1099999,23,10.90047,1
630,114,2.27,1,2.46,160,65.040649,0
1080,132,2.6500001,0,1.91,26,13.61257,1
1180,49,3.02,0,2.54,11,4.330709,1
1130,16,3.0599999,0,2.1099999,12,5.6872039,0
850,82,2.71,0,2.53,46,18.18182,1
1050,114,2.6700001,0,1.91,28,14.65969,0
1010,41,1.9,0,2.54,36,14.17323,0
970,114,3.5,0,1.91,39,20.41885,0
1060,122,3.05,0,1.91,22,11.51832,1
880,10,2,0,2.1099999,85,40.284359,0
1020,77,3.29,0,2.53,10,3.952569,1
1000,16,2.4300001,0,2.1099999,34,16.113741,1
1050,30,2,0,2.54,96,37.79528,0
1120,75,2.6900001,0,2.53,13,5.13834,0
710,12,2,0,2.8699999,144,50.174221,0
1060,77,2.6400001,0,2.53,27,10.67194,1
1000,40,2.6500001,0,2.8699999,53,18.4669,1
1200,128,2.1800001,0,1.91,15,7.8534031,0
950,22,2.8599999,0,2.1099999,6,2.8436019,1
1060,14,1.64,0,2.1099999,39,18.48341,0
1050,76,2.5999999,0,2.53,16,6.324111,1
840,12,2.25,0,2.79,68,24.372761,0
1100,41,2.8499999,0,2.54,8,3.149606,0
890,51,2.4100001,0,2.53,48,18.97233,0
1070,16,3.4300001,0,2.1099999,7,3.3175361,0
1100,72,3.1600001,0,2.53,3,1.185771,0
980,45,3.5999999,0,2.54,9,3.5433071,1
930,42,2.04,0,2.54,38,14.96063,0
1060,75,2.5599999,0,2.53,40,15.81028,1
990,97,1.71,0,1.91,82,42.931938,0
1130,12,3.75,0,2.1099999,30,14.21801,1
840,17,1.8200001,0,2.54,16,6.299212,1
880,44,1.9,0,2.54,56,22.047251,0
1050,82,2.3699999,0,2.53,57,22.52964,1
1100,13,1.23,0,2.1099999,58,27.48815,0
920,112,2.5599999,0,1.91,84,43.979061,0
880,121,3.3099999,0,1.91,30,15.70681,1
1080,50,3.8199999,0,2.54,4,1.574803,0
1030,47,2.97,0,2.54,14,5.5118108,0
1120,88,1.88,0,2.53,20,7.905138,0
860,18,1.33,0,2.1099999,83,39.336491,0
1000,17,2.7,0,2.1099999,12,5.6872039,0
1150,48,3.52,0,2.46,7,2.8455279,1
1060,112,2.03,0,2.3399999,90,38.46154,0
1020,119,3.0899999,0,2.9200001,2,.68493152,1
990,103,3.1300001,0,2.3399999,23,9.8290596,0
1140,77,3.1500001,0,2.5599999,24,9.375,0
950,17,2.3499999,0,2.5799999,15,5.8139529,1
1170,57,2.8,0,2.5599999,20,7.8125,0
1290,69,3.24,0,2.5599999,2,.78125,0
1210,45,2.8800001,0,2.46,23,9.3495932,1
1100,77,2.6199999,0,2.5599999,52,20.3125,0
1010,42,2.3499999,0,2.46,46,18.69919,0
1400,50,3.74,0,2.46,1,.40650409,0
940,61,2.29,1,2.5599999,58,22.65625,0
980,68,1.83,0,2.5599999,36,14.0625,0
1060,83,3.3800001,0,2.5599999,11,4.296875,1
1020,49,2.02,0,2.5599999,26,10.15625,0
1000,119,2.96,0,2.3399999,18,7.692307,1
1070,41,2.8,0,2.46,6,2.439024,0
1270,91,3.9300001,0,2.5599999,1,.390625,0
1270,83,1.87,0,2.51,31,12.3506,0
1030,115,2.23,0,2.3399999,29,12.39316,1
1000,14,1,0,2.46,70,28.45528,0
1020,78,2.0599999,0,2.51,41,16.33466,0
1090,51,3.47,0,2.46,19,7.723577,0
960,14,2.78,0,2.46,15,6.0975609,1
1020,102,2.6700001,0,5.1799998,45,8.6872587,1
1220,79,2.96,0,5.2199998,52,9.9616861,0
1060,16,3.3099999,0,4.8899999,74,15.13292,1
1070,16,1.62,0,4.8899999,39,7.9754601,1
920,45,2.04,0,5.8400002,332,56.849319,0
860,93,2.1900001,0,5.1799998,83,16.02317,1
1020,108,3.27,0,5.1799998,17,3.281853,0
1140,45,2.8599999,0,5.5599999,36,6.4748201,0
1070,12,2,0,4.8899999,384,78.527611,1
1140,50,3.6600001,0,5.5599999,10,1.798561,1
1190,18,2.4400001,0,4.8899999,140,28.62986,1
1050,16,2.1800001,0,4.8899999,117,23.92638,1
930,47,2.4000001,0,4.77,163,34.171909,0
1070,78,1.88,0,5.2199998,99,18.965521,0
1340,49,2.95,0,4.77,26,5.4507341,0
950,78,2.3800001,0,5.2199998,49,9.3869734,1
1040,37,2.9400001,0,4.77,40,8.3857441,0
890,15,2.53,0,4.8899999,113,23.108391,1
1080,71,2.1400001,0,5.2199998,45,8.6206894,0
900,102,2.79,0,5.1799998,22,4.2471042,1
880,18,2.55,0,4.8899999,75,15.33742,1
1030,120,2.76,0,5.1799998,60,11.58301,1
1270,93,3.3800001,0,5.1799998,35,6.7567568,0
780,17,2,0,5.9099998,128,21.658211,0
1060,123,2.1099999,0,5.1799998,174,33.590729,0
850,18,1.05,0,5.1799998,289,55.7915,0
930,48,1.72,0,4.77,169,35.429771,0
1180,43,2.53,0,4.77,17,3.563941,0
880,13,2.0699999,0,4.8899999,67,13.70143,0
960,15,3.0599999,0,4.8899999,99,20.245399,0
1010,106,2.6199999,0,5.1799998,24,4.633204,1
1370,83,3.3699999,0,5.2199998,2,.38314179,0
1300,80,3.6700001,0,5.2199998,11,2.10728,0
950,110,2.8699999,0,5.1799998,53,10.23166,1
940,112,2.73,0,5.1799998,103,19.884171,0
980,14,2.71,0,4.8899999,89,18.200411,0
1180,17,2.1700001,0,4.8899999,101,20.6544,0
980,79,3.05,0,5.2199998,63,12.06897,1
910,13,3.0699999,0,4.8899999,145,29.652349,0
910,40,2.3499999,0,4.77,125,26.20545,0
1220,76,2.77,0,5.2199998,13,2.490422,0
1250,86,2.3199999,0,5.2199998,75,14.36782,0
870,28,2.0699999,0,4.77,116,24.318661,1
980,16,3.75,0,4.8899999,33,6.748466,1
1090,42,3.0699999,0,4.77,5,1.048218,0
1110,18,3.22,1,5.9099998,10,1.692047,0
950,38,2.1800001,0,5.8400002,300,51.369862,0
1050,16,1.6799999,0,4.8899999,198,40.490799,1
820,15,2.53,0,5.5100002,133,24.13793,1
1010,16,3.3099999,0,.1,3,30,1
1020,105,2,0,7.21,327,45.35368,0
1180,40,1.95,0,5.8800001,164,27.891159,0
1270,49,2.8099999,0,5.8800001,8,1.360544,0
1200,43,2.53,0,5.8800001,77,13.09524,1
890,75,2.6500001,0,6.0500002,111,18.347111,0
1300,130,1.99,0,6.98,57,8.1661892,0
1160,41,1.97,0,5.8800001,60,10.20408,0
1000,47,3.23,0,5.8800001,189,32.14286,0
1170,68,2.3299999,0,6.0500002,102,16.859501,0
1290,85,2.22,0,6.98,58,8.3094559,0
870,50,2.96,0,5.8800001,111,18.87755,1
980,50,3.3199999,0,5.8800001,75,12.7551,1
940,17,2.6400001,0,5.5100002,153,27.767691,1
1030,111,3.3499999,0,6.98,49,7.0200572,1
1130,41,2.8199999,0,5.8800001,49,8.333333,0
1210,14,3.78,0,5.5100002,19,3.448276,1
1250,17,3.29,0,5.5100002,29,5.2631578,0
